,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
6493,,,,,11-30-2021,,,,,,,,,,76045.41666666667
6601,,,,,11-30-2021,,,,,,,,,,5991.083333333333
6661,,,,,11-30-2021,,,,,,,,,,19722.833333333332
6895,,,,,11-30-2021,,,,,,,,,,73303.66666666667
7006,,,,,11-30-2021,,,,,,,,,,459486.0833333333
7309,,,,,11-30-2021,,,,,,,,,,314317.8333333333
7411,,,,,11-30-2021,,,,,,,,,,258100.25
7513,,,,,11-30-2021,,,,,,,,,,2041.5
7813,,,,,11-30-2021,,,,,,,,,,584376.5
7933,,,,,11-30-2021,,,,,,,,,,7353070.833333333
1348,,,,,11-30-2020,,,,,,,,,,0.0
1375,,,,,11-30-2020,,,,,,,,,,18212.25
1465,,,,,11-30-2020,,,,,,,,,,2099.75
1573,,,,,11-30-2020,,,,,,,,,,3144000.0
1681,,,,,11-30-2020,,,,,,,,,,343440.6666666667
1783,,,,,11-30-2020,,,,,,,,,,32075.166666666668
1876,,,,,11-30-2020,,,,,,,,,,1843451.0833333333
1975,,,,,11-30-2020,,,,,,,,,,107989.5
2089,,,,,11-30-2020,,,,,,,,,,41.666666666666664
2185,,,,,11-30-2020,,,,,,,,,,57676.166666666664
2251,,,,,11-30-2020,,,,,,,,,,25454.333333333332
2353,,,,,11-30-2020,,,,,,,,,,382491.9166666667
2461,,,,,11-30-2020,,,,,,,,,,56622.416666666664
2557,,,,,11-30-2020,,,,,,,,,,903218.6666666666
2665,,,,,11-30-2020,,,,,,,,,,15775.583333333334
2917,,,,,11-30-2020,,,,,,,,,,1008.5
3025,,,,,11-30-2020,,,,,,,,,,10584.75
3109,,,,,11-30-2020,,,,,,,,,,110770.08333333333
3421,,,,,11-30-2020,,,,,,,,,,353944.25
3529,,,,,11-30-2020,,,,,,,,,,636988.5
3637,,,,,11-30-2020,,,,,,,,,,246920.5
3703,,,,,11-30-2020,,,,,,,,,,2109.6666666666665
3733,,,,,11-30-2020,,,,,,,,,,375933.9166666667
3829,,,,,11-30-2020,,,,,,,,,,15294.583333333334
3919,,,,,11-30-2020,,,,,,,,,,2083.3333333333335
4045,,,,,11-30-2020,,,,,,,,,,50098.25
4147,,,,,11-30-2020,,,,,,,,,,18768.583333333332
4201,,,,,11-30-2020,,,,,,,,,,77535.33333333333
4303,,,,,11-30-2020,,,,,,,,,,1566.8333333333333
4333,,,,,11-30-2020,,,,,,,,,,702418.5
4441,,,,,11-30-2020,,,,,,,,,,239826.08333333334
4540,,,,,11-30-2020,,,,,,,,,,23687.5
4645,,,,,11-30-2020,,,,,,,,,,28897.25
4747,,,,,11-30-2020,,,,,,,,,,293579.5
4849,,,,,11-30-2020,,,,,,,,,,172364.33333333334
4879,,,,,11-30-2020,,,,,,,,,,36241.916666666664
4993,,,,,11-30-2020,,,,,,,,,,69420.5
5107,,,,,11-30-2020,,,,,,,,,,348707.5
5215,,,,,11-30-2020,,,,,,,,,,384777.0
5329,,,,,11-30-2020,,,,,,,,,,532253.1666666666
5443,,,,,11-30-2020,,,,,,,,,,11408.5
5545,,,,,11-30-2020,,,,,,,,,,13214.333333333334
5653,,,,,11-30-2020,,,,,,,,,,2173.4166666666665
5683,,,,,11-30-2020,,,,,,,,,,9881.583333333334
5797,,,,,11-30-2020,,,,,,,,,,149132.25
5899,,,,,11-30-2020,,,,,,,,,,270655.6666666667
6013,,,,,11-30-2020,,,,,,,,,,4098.833333333333
6109,,,,,11-30-2020,,,,,,,,,,177319.25
6205,,,,,11-30-2020,,,,,,,,,,31191.25
6256,,,,,11-30-2020,,,,,,,,,,35101.833333333336
6361,,,,,11-30-2020,,,,,,,,,,50202.333333333336
6469,,,,,11-30-2020,,,,,,,,,,9666.666666666666
6505,,,,,11-30-2020,,,,,,,,,,63175.5
6613,,,,,11-30-2020,,,,,,,,,,11379.416666666666
6673,,,,,11-30-2020,,,,,,,,,,3802.0833333333335
6805,,,,,11-30-2020,,,,,,,,,,1711308.1666666667
6907,,,,,11-30-2020,,,,,,,,,,41459.25
7018,,,,,11-30-2020,,,,,,,,,,336729.9166666667
7132,,,,,11-30-2020,,,,,,,,,,10068.666666666666
7225,,,,,11-30-2020,,,,,,,,,,423786.9166666667
7321,,,,,11-30-2020,,,,,,,,,,290389.4166666667
7423,,,,,11-30-2020,,,,,,,,,,203660.66666666666
7525,,,,,11-30-2020,,,,,,,,,,6228.916666666667
7622,,,,,11-30-2020,,,,,,,,,,21528.833333333332
7717,,,,,11-30-2020,,,,,,,,,,30026.833333333332
7825,,,,,11-30-2020,,,,,,,,,,685840.0
7945,,,,,11-30-2020,,,,,,,,,,9481140.416666666
709,,,,,11-30-2019,,,,,,,,,,36438.5
811,,,,,11-30-2019,,,,,,,,,,1295361.75
871,,,,,11-30-2019,,,,,,,,,,713.4166666666666
949,,,,,11-30-2019,,,,,,,,,,68405.5
1003,,,,,11-30-2019,,,,,,,,,,19762.833333333332
1051,,,,,11-30-2019,,,,,,,,,,14519.5
1165,,,,,11-30-2019,,,,,,,,,,16989.166666666668
1243,,,,,11-30-2019,,,,,,,,,,24304.833333333332
1285,,,,,11-30-2019,,,,,,,,,,230724.5
1336,,,,,11-30-2019,,,,,,,,,,0.0
1387,,,,,11-30-2019,,,,,,,,,,22420.583333333332
1477,,,,,11-30-2019,,,,,,,,,,2739.1666666666665
1585,,,,,11-30-2019,,,,,,,,,,1734666.6666666667
1693,,,,,11-30-2019,,,,,,,,,,232600.58333333334
1795,,,,,11-30-2019,,,,,,,,,,14125.25
1888,,,,,11-30-2019,,,,,,,,,,1382619.4166666667
1987,,,,,11-30-2019,,,,,,,,,,88420.33333333333
2101,,,,,11-30-2019,,,,,,,,,,114.58333333333333
2197,,,,,11-30-2019,,,,,,,,,,85699.08333333333
2263,,,,,11-30-2019,,,,,,,,,,14505.666666666666
2365,,,,,11-30-2019,,,,,,,,,,136617.0
2473,,,,,11-30-2019,,,,,,,,,,32699.666666666668
2569,,,,,11-30-2019,,,,,,,,,,860410.75
2677,,,,,11-30-2019,,,,,,,,,,84705.08333333333
2779,,,,,11-30-2019,,,,,,,,,,50.0
2929,,,,,11-30-2019,,,,,,,,,,845.0
3037,,,,,11-30-2019,,,,,,,,,,12012.083333333334
3121,,,,,11-30-2019,,,,,,,,,,93857.08333333333
3403,,,,,11-30-2019,,,,,,,,,,20098.0
3433,,,,,11-30-2019,,,,,,,,,,229705.91666666666
3541,,,,,11-30-2019,,,,,,,,,,656136.0833333334
3649,,,,,11-30-2019,,,,,,,,,,333470.25
3745,,,,,11-30-2019,,,,,,,,,,183705.16666666666
3841,,,,,11-30-2019,,,,,,,,,,15186.583333333334
3931,,,,,11-30-2019,,,,,,,,,,21895.166666666668
4057,,,,,11-30-2019,,,,,,,,,,40832.25
4159,,,,,11-30-2019,,,,,,,,,,34506.0
4213,,,,,11-30-2019,,,,,,,,,,57361.666666666664
4345,,,,,11-30-2019,,,,,,,,,,650656.6666666666
4453,,,,,11-30-2019,,,,,,,,,,222625.25
4552,,,,,11-30-2019,,,,,,,,,,40679.25
4657,,,,,11-30-2019,,,,,,,,,,4518.333333333333
4759,,,,,11-30-2019,,,,,,,,,,219945.33333333334
4861,,,,,11-30-2019,,,,,,,,,,82172.83333333333
4891,,,,,11-30-2019,,,,,,,,,,35128.0
5005,,,,,11-30-2019,,,,,,,,,,144196.83333333334
5119,,,,,11-30-2019,,,,,,,,,,150850.75
5227,,,,,11-30-2019,,,,,,,,,,321697.75
5341,,,,,11-30-2019,,,,,,,,,,697369.0833333334
5455,,,,,11-30-2019,,,,,,,,,,1569.5833333333333
5665,,,,,11-30-2019,,,,,,,,,,22526.916666666668
5695,,,,,11-30-2019,,,,,,,,,,2145.5833333333335
5809,,,,,11-30-2019,,,,,,,,,,92794.25
5911,,,,,11-30-2019,,,,,,,,,,134703.0
6025,,,,,11-30-2019,,,,,,,,,,471.5
6121,,,,,11-30-2019,,,,,,,,,,145446.08333333334
6217,,,,,11-30-2019,,,,,,,,,,19499.083333333332
6268,,,,,11-30-2019,,,,,,,,,,69122.25
6373,,,,,11-30-2019,,,,,,,,,,46816.833333333336
6481,,,,,11-30-2019,,,,,,,,,,30509.5
6517,,,,,11-30-2019,,,,,,,,,,61431.833333333336
6625,,,,,11-30-2019,,,,,,,,,,12290.0
6685,,,,,11-30-2019,,,,,,,,,,2168.0833333333335
6817,,,,,11-30-2019,,,,,,,,,,1227053.9166666667
6919,,,,,11-30-2019,,,,,,,,,,89554.41666666667
7030,,,,,11-30-2019,,,,,,,,,,316776.3333333333
7144,,,,,11-30-2019,,,,,,,,,,4563.583333333333
7237,,,,,11-30-2019,,,,,,,,,,333656.5833333333
7333,,,,,11-30-2019,,,,,,,,,,914871.5833333334
7435,,,,,11-30-2019,,,,,,,,,,139140.5
7537,,,,,11-30-2019,,,,,,,,,,4148.0
7634,,,,,11-30-2019,,,,,,,,,,23808.833333333332
7729,,,,,11-30-2019,,,,,,,,,,49740.416666666664
7837,,,,,11-30-2019,,,,,,,,,,599063.0
7957,,,,,11-30-2019,,,,,,,,,,6323021.0
697,,,,,11-30-2018,,,,,,,,,,43580.25
757,,,,,11-30-2018,,,,,,,,,,140786.58333333334
799,,,,,11-30-2018,,,,,,,,,,178096.25
859,,,,,11-30-2018,,,,,,,,,,451.3333333333333
895,,,,,11-30-2018,,,,,,,,,,0.0
937,,,,,11-30-2018,,,,,,,,,,120281.08333333333
1039,,,,,11-30-2018,,,,,,,,,,6109.833333333333
1107,,,,,11-30-2018,,,,,,,,,,149587.5
1153,,,,,11-30-2018,,,,,,,,,,12073.5
1231,,,,,11-30-2018,,,,,,,,,,32503.916666666668
1273,,,,,11-30-2018,,,,,,,,,,138596.66666666666
1399,,,,,11-30-2018,,,,,,,,,,24789.916666666668
1489,,,,,11-30-2018,,,,,,,,,,6496.75
1597,,,,,11-30-2018,,,,,,,,,,997583.3333333334
1705,,,,,11-30-2018,,,,,,,,,,124272.08333333333
1807,,,,,11-30-2018,,,,,,,,,,15672.583333333334
1900,,,,,11-30-2018,,,,,,,,,,1434967.3333333333
1999,,,,,11-30-2018,,,,,,,,,,116674.16666666667
2113,,,,,11-30-2018,,,,,,,,,,375.0
2275,,,,,11-30-2018,,,,,,,,,,29825.666666666668
2377,,,,,11-30-2018,,,,,,,,,,130037.08333333333
2485,,,,,11-30-2018,,,,,,,,,,29437.083333333332
2581,,,,,11-30-2018,,,,,,,,,,657569.25
2689,,,,,11-30-2018,,,,,,,,,,29026.25
2791,,,,,11-30-2018,,,,,,,,,,25.0
2941,,,,,11-30-2018,,,,,,,,,,1630.5833333333333
3049,,,,,11-30-2018,,,,,,,,,,12124.5
3133,,,,,11-30-2018,,,,,,,,,,67967.16666666667
3445,,,,,11-30-2018,,,,,,,,,,202975.25
3553,,,,,11-30-2018,,,,,,,,,,407849.0
3661,,,,,11-30-2018,,,,,,,,,,200812.91666666666
3757,,,,,11-30-2018,,,,,,,,,,69531.16666666667
3853,,,,,11-30-2018,,,,,,,,,,72085.0
3943,,,,,11-30-2018,,,,,,,,,,19296.666666666668
4069,,,,,11-30-2018,,,,,,,,,,26792.333333333332
4171,,,,,11-30-2018,,,,,,,,,,11379.583333333334
4225,,,,,11-30-2018,,,,,,,,,,69822.33333333333
4357,,,,,11-30-2018,,,,,,,,,,690080.4166666666
4465,,,,,11-30-2018,,,,,,,,,,297631.0
4564,,,,,11-30-2018,,,,,,,,,,31478.25
4669,,,,,11-30-2018,,,,,,,,,,12972.083333333334
4771,,,,,11-30-2018,,,,,,,,,,203964.33333333334
4903,,,,,11-30-2018,,,,,,,,,,41033.083333333336
5011,,,,,11-30-2018,,,,,,,,,,120788.91666666667
5131,,,,,11-30-2018,,,,,,,,,,220112.91666666666
5239,,,,,11-30-2018,,,,,,,,,,82359.75
5353,,,,,11-30-2018,,,,,,,,,,648596.75
5467,,,,,11-30-2018,,,,,,,,,,1288.0833333333333
5707,,,,,11-30-2018,,,,,,,,,,10682.25
5821,,,,,11-30-2018,,,,,,,,,,96900.41666666667
5923,,,,,11-30-2018,,,,,,,,,,184614.41666666666
6037,,,,,11-30-2018,,,,,,,,,,7391.166666666667
6133,,,,,11-30-2018,,,,,,,,,,74310.66666666667
6229,,,,,11-30-2018,,,,,,,,,,18464.666666666668
6280,,,,,11-30-2018,,,,,,,,,,47435.583333333336
6385,,,,,11-30-2018,,,,,,,,,,36190.0
6529,,,,,11-30-2018,,,,,,,,,,55463.833333333336
6637,,,,,11-30-2018,,,,,,,,,,16934.25
6697,,,,,11-30-2018,,,,,,,,,,297.8333333333333
6829,,,,,11-30-2018,,,,,,,,,,1519861.0
6931,,,,,11-30-2018,,,,,,,,,,9492.166666666666
7042,,,,,11-30-2018,,,,,,,,,,286135.25
7156,,,,,11-30-2018,,,,,,,,,,14266.75
7249,,,,,11-30-2018,,,,,,,,,,408221.8333333333
7345,,,,,11-30-2018,,,,,,,,,,1175086.0
7447,,,,,11-30-2018,,,,,,,,,,214194.25
7549,,,,,11-30-2018,,,,,,,,,,3407.6666666666665
7646,,,,,11-30-2018,,,,,,,,,,25067.5
7741,,,,,11-30-2018,,,,,,,,,,47496.0
7849,,,,,11-30-2018,,,,,,,,,,388934.0833333333
7969,,,,,11-30-2018,,,,,,,,,,4086570.0833333335
685,,,,,11-30-2017,,,,,,,,,,28893.833333333332
745,,,,,11-30-2017,,,,,,,,,,102651.66666666667
787,,,,,11-30-2017,,,,,,,,,,524612.9166666666
847,,,,,11-30-2017,,,,,,,,,,93.33333333333333
925,,,,,11-30-2017,,,,,,,,,,113320.66666666667
967,,,,,11-30-2017,,,,,,,,,,31734.75
1027,,,,,11-30-2017,,,,,,,,,,10516.166666666666
1095,,,,,11-30-2017,,,,,,,,,,45063.583333333336
1141,,,,,11-30-2017,,,,,,,,,,18769.583333333332
1219,,,,,11-30-2017,,,,,,,,,,61779.666666666664
1312,,,,,11-30-2017,,,,,,,,,,0.0
1411,,,,,11-30-2017,,,,,,,,,,13259.083333333334
1501,,,,,11-30-2017,,,,,,,,,,6593.333333333333
1609,,,,,11-30-2017,,,,,,,,,,1255500.0
1717,,,,,11-30-2017,,,,,,,,,,158428.08333333334
1819,,,,,11-30-2017,,,,,,,,,,11293.833333333334
1912,,,,,11-30-2017,,,,,,,,,,1424590.6666666667
2011,,,,,11-30-2017,,,,,,,,,,70440.58333333333
2125,,,,,11-30-2017,,,,,,,,,,108433.33333333333
2209,,,,,11-30-2017,,,,,,,,,,44928.583333333336
2287,,,,,11-30-2017,,,,,,,,,,22983.0
2389,,,,,11-30-2017,,,,,,,,,,146154.25
2497,,,,,11-30-2017,,,,,,,,,,23918.166666666668
2593,,,,,11-30-2017,,,,,,,,,,681136.25
2701,,,,,11-30-2017,,,,,,,,,,22433.416666666668
2803,,,,,11-30-2017,,,,,,,,,,45.833333333333336
2953,,,,,11-30-2017,,,,,,,,,,489.0833333333333
3061,,,,,11-30-2017,,,,,,,,,,7406.5
3457,,,,,11-30-2017,,,,,,,,,,186384.33333333334
3565,,,,,11-30-2017,,,,,,,,,,384451.0833333333
3673,,,,,11-30-2017,,,,,,,,,,153349.08333333334
3769,,,,,11-30-2017,,,,,,,,,,57808.916666666664
3865,,,,,11-30-2017,,,,,,,,,,61572.916666666664
3955,,,,,11-30-2017,,,,,,,,,,63607.75
4081,,,,,11-30-2017,,,,,,,,,,22993.25
4237,,,,,11-30-2017,,,,,,,,,,61072.0
4369,,,,,11-30-2017,,,,,,,,,,712445.8333333334
4477,,,,,11-30-2017,,,,,,,,,,325217.0
4576,,,,,11-30-2017,,,,,,,,,,11778.166666666666
4681,,,,,11-30-2017,,,,,,,,,,19129.25
4783,,,,,11-30-2017,,,,,,,,,,192175.5
4915,,,,,11-30-2017,,,,,,,,,,49156.25
5023,,,,,11-30-2017,,,,,,,,,,21041.666666666668
5143,,,,,11-30-2017,,,,,,,,,,135372.33333333334
5251,,,,,11-30-2017,,,,,,,,,,63194.333333333336
5365,,,,,11-30-2017,,,,,,,,,,702527.1666666666
5479,,,,,11-30-2017,,,,,,,,,,1120.8333333333333
5719,,,,,11-30-2017,,,,,,,,,,1582.0
5833,,,,,11-30-2017,,,,,,,,,,83782.83333333333
5935,,,,,11-30-2017,,,,,,,,,,129138.66666666667
6049,,,,,11-30-2017,,,,,,,,,,3685.0
6145,,,,,11-30-2017,,,,,,,,,,87030.33333333333
6241,,,,,11-30-2017,,,,,,,,,,32760.75
6292,,,,,11-30-2017,,,,,,,,,,95282.08333333333
6397,,,,,11-30-2017,,,,,,,,,,47252.166666666664
6541,,,,,11-30-2017,,,,,,,,,,70274.41666666667
6649,,,,,11-30-2017,,,,,,,,,,10561.25
6709,,,,,11-30-2017,,,,,,,,,,592.4166666666666
6841,,,,,11-30-2017,,,,,,,,,,811698.0
6943,,,,,11-30-2017,,,,,,,,,,14362.5
7054,,,,,11-30-2017,,,,,,,,,,275105.1666666667
7168,,,,,11-30-2017,,,,,,,,,,18978.416666666668
7261,,,,,11-30-2017,,,,,,,,,,398867.6666666667
7357,,,,,11-30-2017,,,,,,,,,,747872.9166666666
7459,,,,,11-30-2017,,,,,,,,,,128070.75
7561,,,,,11-30-2017,,,,,,,,,,3769.4166666666665
7658,,,,,11-30-2017,,,,,,,,,,26324.75
7753,,,,,11-30-2017,,,,,,,,,,45739.083333333336
7861,,,,,11-30-2017,,,,,,,,,,559827.1666666666
7981,,,,,11-30-2017,,,,,,,,,,3458390.1666666665
673,,,,,11-30-2016,,,,,,,,,,28543.75
733,,,,,11-30-2016,,,,,,,,,,108408.58333333333
775,,,,,11-30-2016,,,,,,,,,,240646.5
835,,,,,11-30-2016,,,,,,,,,,101.0
883,,,,,11-30-2016,,,,,,,,,,0.0
955,,,,,11-30-2016,,,,,,,,,,11874.25
997,,,,,11-30-2016,,,,,,,,,,233.33333333333334
1015,,,,,11-30-2016,,,,,,,,,,8595.666666666666
1083,,,,,11-30-2016,,,,,,,,,,283561.3333333333
1129,,,,,11-30-2016,,,,,,,,,,28329.0
1189,,,,,11-30-2016,,,,,,,,,,127990.58333333333
1207,,,,,11-30-2016,,,,,,,,,,22899.333333333332
1423,,,,,11-30-2016,,,,,,,,,,19680.916666666668
1513,,,,,11-30-2016,,,,,,,,,,6552.333333333333
1621,,,,,11-30-2016,,,,,,,,,,1399750.0
1729,,,,,11-30-2016,,,,,,,,,,102254.75
1831,,,,,11-30-2016,,,,,,,,,,11622.5
1924,,,,,11-30-2016,,,,,,,,,,1420470.0833333333
2023,,,,,11-30-2016,,,,,,,,,,80997.75
2221,,,,,11-30-2016,,,,,,,,,,24007.666666666668
2299,,,,,11-30-2016,,,,,,,,,,11518.916666666666
2401,,,,,11-30-2016,,,,,,,,,,298853.25
2509,,,,,11-30-2016,,,,,,,,,,22442.5
2605,,,,,11-30-2016,,,,,,,,,,485482.6666666667
2713,,,,,11-30-2016,,,,,,,,,,6340.833333333333
2965,,,,,11-30-2016,,,,,,,,,,866.0833333333334
3073,,,,,11-30-2016,,,,,,,,,,9666.666666666666
3145,,,,,11-30-2016,,,,,,,,,,91221.5
3469,,,,,11-30-2016,,,,,,,,,,173517.33333333334
3577,,,,,11-30-2016,,,,,,,,,,167180.58333333334
3781,,,,,11-30-2016,,,,,,,,,,55844.083333333336
3877,,,,,11-30-2016,,,,,,,,,,5990.916666666667
3967,,,,,11-30-2016,,,,,,,,,,111611.33333333333
4093,,,,,11-30-2016,,,,,,,,,,12780.25
4249,,,,,11-30-2016,,,,,,,,,,62689.833333333336
4381,,,,,11-30-2016,,,,,,,,,,431675.0833333333
4489,,,,,11-30-2016,,,,,,,,,,343335.75
4588,,,,,11-30-2016,,,,,,,,,,173009.83333333334
4693,,,,,11-30-2016,,,,,,,,,,17123.083333333332
4795,,,,,11-30-2016,,,,,,,,,,168362.58333333334
4927,,,,,11-30-2016,,,,,,,,,,30658.75
5035,,,,,11-30-2016,,,,,,,,,,36133.333333333336
5155,,,,,11-30-2016,,,,,,,,,,202058.66666666666
5263,,,,,11-30-2016,,,,,,,,,,56690.5
5377,,,,,11-30-2016,,,,,,,,,,1081458.9166666667
5491,,,,,11-30-2016,,,,,,,,,,1227.6666666666667
5731,,,,,11-30-2016,,,,,,,,,,1189.5
5845,,,,,11-30-2016,,,,,,,,,,77348.5
5947,,,,,11-30-2016,,,,,,,,,,57671.166666666664
6061,,,,,11-30-2016,,,,,,,,,,13826.416666666666
6157,,,,,11-30-2016,,,,,,,,,,152861.33333333334
6304,,,,,11-30-2016,,,,,,,,,,97461.5
6409,,,,,11-30-2016,,,,,,,,,,41409.916666666664
6553,,,,,11-30-2016,,,,,,,,,,33598.416666666664
6853,,,,,11-30-2016,,,,,,,,,,705129.4166666666
6955,,,,,11-30-2016,,,,,,,,,,8339.333333333334
7066,,,,,11-30-2016,,,,,,,,,,238394.16666666666
7180,,,,,11-30-2016,,,,,,,,,,31560.416666666668
7273,,,,,11-30-2016,,,,,,,,,,342157.8333333333
7369,,,,,11-30-2016,,,,,,,,,,514898.75
7471,,,,,11-30-2016,,,,,,,,,,154865.83333333334
7573,,,,,11-30-2016,,,,,,,,,,3026.6666666666665
7670,,,,,11-30-2016,,,,,,,,,,40590.666666666664
7765,,,,,11-30-2016,,,,,,,,,,100858.25
7873,,,,,11-30-2016,,,,,,,,,,698280.25
7993,,,,,11-30-2016,,,,,,,,,,3214162.0
649,,,,,11-30-2015,,,,,,,,,,5400.166666666667
661,,,,,11-30-2015,,,,,,,,,,22772.083333333332
721,,,,,11-30-2015,,,,,,,,,,89696.66666666667
763,,,,,11-30-2015,,,,,,,,,,182445.33333333334
823,,,,,11-30-2015,,,,,,,,,,37.833333333333336
913,,,,,11-30-2015,,,,,,,,,,132533.0
985,,,,,11-30-2015,,,,,,,,,,163.08333333333334
1071,,,,,11-30-2015,,,,,,,,,,265965.6666666667
1117,,,,,11-30-2015,,,,,,,,,,47778.083333333336
1177,,,,,11-30-2015,,,,,,,,,,143921.08333333334
1195,,,,,11-30-2015,,,,,,,,,,38924.333333333336
1261,,,,,11-30-2015,,,,,,,,,,145532.91666666666
1300,,,,,11-30-2015,,,,,,,,,,0.0
1435,,,,,11-30-2015,,,,,,,,,,9751.5
1525,,,,,11-30-2015,,,,,,,,,,23485.416666666668
1633,,,,,11-30-2015,,,,,,,,,,1316916.6666666667
1741,,,,,11-30-2015,,,,,,,,,,108248.25
1843,,,,,11-30-2015,,,,,,,,,,8615.666666666666
1936,,,,,11-30-2015,,,,,,,,,,1294639.0833333333
2035,,,,,11-30-2015,,,,,,,,,,47671.166666666664
2149,,,,,11-30-2015,,,,,,,,,,107.08333333333333
2413,,,,,11-30-2015,,,,,,,,,,213434.5
2521,,,,,11-30-2015,,,,,,,,,,13018.833333333334
2617,,,,,11-30-2015,,,,,,,,,,798910.8333333334
2725,,,,,11-30-2015,,,,,,,,,,15688.0
2977,,,,,11-30-2015,,,,,,,,,,1033.9166666666667
3085,,,,,11-30-2015,,,,,,,,,,6635.0
3157,,,,,11-30-2015,,,,,,,,,,79697.25
3481,,,,,11-30-2015,,,,,,,,,,261149.16666666666
3589,,,,,11-30-2015,,,,,,,,,,178294.66666666666
3793,,,,,11-30-2015,,,,,,,,,,45580.75
3889,,,,,11-30-2015,,,,,,,,,,3944.1666666666665
3979,,,,,11-30-2015,,,,,,,,,,34371.75
4105,,,,,11-30-2015,,,,,,,,,,22825.25
4261,,,,,11-30-2015,,,,,,,,,,64438.5
4393,,,,,11-30-2015,,,,,,,,,,489148.25
4501,,,,,11-30-2015,,,,,,,,,,427303.25
4600,,,,,11-30-2015,,,,,,,,,,1414.5
4705,,,,,11-30-2015,,,,,,,,,,11915.583333333334
4807,,,,,11-30-2015,,,,,,,,,,87629.66666666667
4939,,,,,11-30-2015,,,,,,,,,,30332.333333333332
5047,,,,,11-30-2015,,,,,,,,,,16921.416666666668
5167,,,,,11-30-2015,,,,,,,,,,103028.5
5275,,,,,11-30-2015,,,,,,,,,,112969.75
5389,,,,,11-30-2015,,,,,,,,,,1174293.25
5503,,,,,11-30-2015,,,,,,,,,,1262.1666666666667
5743,,,,,11-30-2015,,,,,,,,,,1356.4166666666667
5857,,,,,11-30-2015,,,,,,,,,,69583.91666666667
5959,,,,,11-30-2015,,,,,,,,,,52771.416666666664
6073,,,,,11-30-2015,,,,,,,,,,3157.9166666666665
6169,,,,,11-30-2015,,,,,,,,,,186841.25
6316,,,,,11-30-2015,,,,,,,,,,90107.41666666667
6421,,,,,11-30-2015,,,,,,,,,,33607.416666666664
6565,,,,,11-30-2015,,,,,,,,,,32609.083333333332
6865,,,,,11-30-2015,,,,,,,,,,584180.8333333334
6967,,,,,11-30-2015,,,,,,,,,,14758.25
7078,,,,,11-30-2015,,,,,,,,,,228867.25
7192,,,,,11-30-2015,,,,,,,,,,77174.33333333333
7285,,,,,11-30-2015,,,,,,,,,,215749.75
7381,,,,,11-30-2015,,,,,,,,,,201496.75
7483,,,,,11-30-2015,,,,,,,,,,156768.83333333334
7585,,,,,11-30-2015,,,,,,,,,,1996.75
7682,,,,,11-30-2015,,,,,,,,,,28219.083333333332
7777,,,,,11-30-2015,,,,,,,,,,59588.0
7885,,,,,11-30-2015,,,,,,,,,,364110.8333333333
8005,,,,,11-30-2015,,,,,,,,,,2601257.3333333335
1537,,,,,11-30-2014,,,,,,,,,,22282.083333333332
1645,,,,,11-30-2014,,,,,,,,,,1081916.6666666667
1753,,,,,11-30-2014,,,,,,,,,,160963.58333333334
1948,,,,,11-30-2014,,,,,,,,,,1395021.5
2047,,,,,11-30-2014,,,,,,,,,,18956.5
2161,,,,,11-30-2014,,,,,,,,,,0.0
2311,,,,,11-30-2014,,,,,,,,,,8604.416666666666
2425,,,,,11-30-2014,,,,,,,,,,187273.16666666666
2533,,,,,11-30-2014,,,,,,,,,,9394.166666666666
2629,,,,,11-30-2014,,,,,,,,,,575860.5833333334
2737,,,,,11-30-2014,,,,,,,,,,23933.666666666668
2989,,,,,11-30-2014,,,,,,,,,,248.25
3169,,,,,11-30-2014,,,,,,,,,,62358.166666666664
3493,,,,,11-30-2014,,,,,,,,,,168254.16666666666
3601,,,,,11-30-2014,,,,,,,,,,158119.5
3685,,,,,11-30-2014,,,,,,,,,,160558.75
3805,,,,,11-30-2014,,,,,,,,,,40970.083333333336
3901,,,,,11-30-2014,,,,,,,,,,7899.666666666667
3991,,,,,11-30-2014,,,,,,,,,,35005.166666666664
4117,,,,,11-30-2014,,,,,,,,,,17487.833333333332
4273,,,,,11-30-2014,,,,,,,,,,41980.583333333336
4405,,,,,11-30-2014,,,,,,,,,,430253.6666666667
4513,,,,,11-30-2014,,,,,,,,,,301377.5833333333
4612,,,,,11-30-2014,,,,,,,,,,29173.0
4717,,,,,11-30-2014,,,,,,,,,,13215.583333333334
4951,,,,,11-30-2014,,,,,,,,,,17191.5
5059,,,,,11-30-2014,,,,,,,,,,18040.083333333332
5179,,,,,11-30-2014,,,,,,,,,,129903.75
5287,,,,,11-30-2014,,,,,,,,,,177293.5
5401,,,,,11-30-2014,,,,,,,,,,1275365.6666666667
5515,,,,,11-30-2014,,,,,,,,,,1950.4166666666667
5755,,,,,11-30-2014,,,,,,,,,,3737.75
5869,,,,,11-30-2014,,,,,,,,,,76337.0
5971,,,,,11-30-2014,,,,,,,,,,17099.75
6085,,,,,11-30-2014,,,,,,,,,,4414.583333333333
6181,,,,,11-30-2014,,,,,,,,,,210883.0
6328,,,,,11-30-2014,,,,,,,,,,97061.33333333333
6433,,,,,11-30-2014,,,,,,,,,,30334.916666666668
6577,,,,,11-30-2014,,,,,,,,,,27681.416666666668
