EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total,Ratio,Z-score,Normalized,Total Federate Campaigns,Total Membership Dues,Total Fundraising Events,Total Related Organizations,Total Government Grants,Total All Other Contributions,Total Noncash Contributions,Year Total,Year Philanthropic_Total,
204374795_2015,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2015,10-30-2015,,0,0,9826.833333,0,181305.9167,2591430.5,2140513.667,2782563.25,2601257.333,0.06515787796,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2015,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2015,09-30-2015,,0,0,9826.833333,0,181305.9167,2591430.5,2140513.667,2782563.25,2601257.333,0.06515787796,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2015,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2015,08-30-2015,,0,0,9826.833333,0,181305.9167,2591430.5,2140513.667,2782563.25,2601257.333,0.06515787796,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2015,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2015,07-30-2015,,0,0,9826.833333,0,181305.9167,2591430.5,2140513.667,2782563.25,2601257.333,0.06515787796,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,06-30-2017,92121,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,0,0,154260,0,1623355,38415684,31883433,40193299,38569944,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,05-30-2017,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,04-30-2017,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,03-30-2017,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,02-28-2017,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,01-30-2017,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,12-30-2016,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,11-30-2016,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,10-30-2016,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,09-30-2016,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,08-30-2016,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2016,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2016,07-30-2016,,0,0,12855,0,135279.5833,3201307,2656952.75,3349441.583,3214162,0.04038869763,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,06-30-2018,92121,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,0,0,191553,0,2106601,41309129,35087496,43607283,41500682,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,05-30-2018,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,04-30-2018,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,03-30-2018,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,02-28-2018,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,01-30-2018,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,12-30-2017,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,11-30-2017,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,10-30-2017,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,09-30-2017,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,08-30-2017,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2017,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2017,07-30-2017,,0,0,15962.75,0,175550.0833,3442427.417,2923958,3633940.25,3458390.167,0.04830846719,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,06-30-2019,92121,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,0,0,316076,0,2593934,48722765,41159936,51632775,49038841,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,05-30-2019,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,04-30-2019,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,03-30-2019,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,02-28-2019,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,01-30-2019,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,12-30-2018,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,11-30-2018,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,10-30-2018,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,09-30-2018,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,08-30-2018,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2018,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2018,07-30-2018,,0,0,26339.66667,0,216161.1667,4060230.417,3429994.667,4302731.25,4086570.083,0.05023812879,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,06-30-2020,92121,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,0,0,103012,0,5257407,75773240,58281891,81133659,75876252,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,05-30-2020,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,04-30-2020,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,03-30-2020,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,02-29-2020,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,01-30-2020,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,12-30-2019,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,11-30-2019,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,10-30-2019,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,09-30-2019,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,08-30-2019,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2019,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2019,07-30-2019,,0,0,8584.333333,0,438117.25,6314436.667,4856824.25,6761138.25,6323021,0.06479933316,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,06-30-2021,92121,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,0,0,251384,0,10838132,113522301,80913471,124611817,113773685,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,05-30-2021,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,04-30-2021,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,03-30-2021,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,02-28-2021,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,01-30-2021,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,12-30-2020,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,11-30-2020,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,10-30-2020,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,09-30-2020,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,08-30-2020,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2020,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2020,07-30-2020,,0,0,20948.66667,0,903177.6667,9460191.75,6742789.25,10384318.08,9481140.417,0.08697515421,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,06-30-2022,92121,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,0,0,349596,0,6327592,87887254,58312927,94564442,88236850,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,05-30-2022,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,04-30-2022,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,03-30-2022,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,02-28-2022,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,01-30-2022,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,12-30-2021,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,11-30-2021,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,10-30-2021,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,09-30-2021,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,08-30-2021,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
204374795_2021,JACOBS  CUSHMAN SAN DIEGO FOOD BANK,204374795,2021,07-30-2021,,0,0,29133,0,527299.3333,7323937.833,4859410.583,7880370.167,7353070.833,0.06691301578,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,03-31-2014,0,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,0,0,0,0,14784217,2782242,136516,17566459,2782242,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,02-28-2014,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,01-31-2014,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,12-31-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,11-30-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,10-31-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,09-30-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,08-31-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,07-31-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,06-30-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,05-31-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2013,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2013,04-30-2013,,0,0,0,0,1232018.083,231853.5,11376.33333,1463871.583,231853.5,0.8416162301,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,03-31-2015,92082,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,0,0,0,0,14582040,2690773,136381,17272813,2690773,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,02-28-2015,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,01-31-2015,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,12-31-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,11-30-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,10-31-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,09-30-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,08-31-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,07-31-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,06-30-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,05-31-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2014,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2014,04-30-2014,,0,0,0,0,1215170,224231.0833,11365.08333,1439401.083,224231.0833,0.8442191784,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,03-31-2016,92082,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,0,0,0,0,15121712,2746407,137017,17868119,2746407,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,02-29-2016,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,01-31-2016,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,12-31-2015,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,11-30-2015,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,10-31-2015,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,09-30-2015,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
237161267_2015,SOUTHERN CALIFORNIA TRIBAL CHAIRMENS ASSOCIATION,237161267,2015,08-31-2015,,0,0,0,0,1260142.667,228867.25,11418.08333,1489009.917,228867.25,0.8462956845,#DIV/0!,#DIV/0!,,,,,,,,,,
