,EIN_YEAR,Organization Name,EIN,Tax Year,Tax End Date,Location (Zipcode),Federate Campaigns,Membership Dues,Fundraising Events,Related Organizations,Government Grants,All Other Contributions,Noncash Contributions,Total,Philanthropic_Total
12,330492304_2017,FATHER JOES VILLAGES,330492304,2017,09-30-2017,921023332,0,0.0,0.0,0.0,23306.333333333332,524612.9166666666,493602.5,547919.25,524612.9166666666
12,330492304_2017,FATHER JOES VILLAGES,330492304,2017,10-31-2017,921023332,0,0.0,0.0,0.0,23306.333333333332,524612.9166666666,493602.5,547919.25,524612.9166666666
12,330492304_2017,FATHER JOES VILLAGES,330492304,2017,11-30-2017,921023332,0,0.0,0.0,0.0,23306.333333333332,524612.9166666666,493602.5,547919.25,524612.9166666666
12,330492304_2017,FATHER JOES VILLAGES,330492304,2017,12-31-2017,921023332,0,0.0,0.0,0.0,23306.333333333332,524612.9166666666,493602.5,547919.25,524612.9166666666
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,01-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,02-28-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,03-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,04-30-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,05-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,06-30-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,07-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,08-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,09-30-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,10-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,11-30-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
13,330492304_2018,FATHER JOES VILLAGES,330492304,2018,12-31-2018,921023332,0,0.0,0.0,0.0,8501.666666666666,178096.25,172267.83333333334,186597.91666666666,178096.25
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,01-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,02-28-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,03-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,04-30-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,05-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,06-30-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,07-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,08-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,09-30-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,10-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,11-30-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
14,330492304_2019,FATHER JOES VILLAGES,330492304,2019,12-31-2019,921023332,0,0.0,0.0,0.0,48209.75,1295361.75,484315.6666666667,1343571.5,1295361.75
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,01-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,02-28-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,03-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,04-30-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,05-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,06-30-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,07-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,08-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,09-30-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,10-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,11-30-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
15,330602842_2015,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2015,12-31-2015,92123,0,0.0,0.0,0.0,103132.75,37.833333333333336,0.0,103170.58333333333,37.833333333333336
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,01-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,02-29-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,03-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,04-30-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,05-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,06-30-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,07-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,08-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,09-30-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,10-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,11-30-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
16,330602842_2016,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2016,12-31-2016,92123,0,0.0,0.0,0.0,123825.66666666667,101.0,0.0,123926.66666666667,101.0
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,01-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,02-28-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,03-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,04-30-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,05-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,06-30-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,07-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,08-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,09-30-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,10-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,11-30-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
17,330602842_2017,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2017,12-31-2017,92123,0,0.0,0.0,0.0,130385.75,93.33333333333333,0.0,130479.08333333333,93.33333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,01-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,02-28-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,03-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,04-30-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,05-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,06-30-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,07-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,08-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,09-30-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,10-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,11-30-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
18,330602842_2018,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2018,12-31-2018,92123,0,0.0,0.0,0.0,134195.08333333334,451.3333333333333,0.0,134646.41666666666,451.3333333333333
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,01-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,02-28-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,03-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,04-30-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,05-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,06-30-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,07-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,08-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,09-30-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,10-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,11-30-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
19,330602842_2019,ASSOCIATION FOR COMMUNITY HOUSING SOLUTIONS,330602842,2019,12-31-2019,92123,0,0.0,0.0,0.0,127279.0,713.4166666666666,0.0,127992.41666666667,713.4166666666666
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,01-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,02-29-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,03-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,04-30-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,05-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,06-30-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,07-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,08-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,09-30-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,10-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,11-30-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
20,330618893_2016,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2016,12-31-2016,92127,0,0.0,0.0,0.0,4835.833333333333,0.0,0.0,4835.833333333333,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,01-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,02-28-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,03-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,04-30-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,05-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,06-30-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,07-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,08-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,09-30-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,10-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,11-30-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
21,330618893_2018,ESCONDIDO GARDENS HOUSING FOUNDATION,330618893,2018,12-31-2018,92127,0,0.0,0.0,0.0,4985.25,0.0,0.0,4985.25,0.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,07-31-2015,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,08-31-2015,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,09-30-2015,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,10-31-2015,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,11-30-2015,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,12-31-2015,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,01-31-2016,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,02-29-2016,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,03-31-2016,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,04-30-2016,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,05-31-2016,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
22,331029843_2015,211 SAN DIEGO,331029843,2015,06-30-2016,92142,0,0.0,12333.333333333334,0.0,0.0,120199.66666666667,1708.3333333333333,132533.0,132533.0
23,331029843_2017,211 SAN DIEGO,331029843,2017,07-31-2017,92142,68432,0.0,0.0,0.0,0.0,107618.0,0.0,113320.66666666667,113320.66666666667
23,331029843_2017,211 SAN DIEGO,331029843,2017,08-31-2017,92142,68432,0.0,0.0,0.0,0.0,107618.0,0.0,113320.66666666667,113320.66666666667
23,331029843_2017,211 SAN DIEGO,331029843,2017,09-30-2017,92142,68432,0.0,0.0,0.0,0.0,107618.0,0.0,113320.66666666667,113320.66666666667
23,331029843_2017,211 SAN DIEGO,331029843,2017,10-31-2017,92142,68432,0.0,0.0,0.0,0.0,107618.0,0.0,113320.66666666667,113320.66666666667
